Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:47.6,100.17 0.00,00:00:00.0 00:00:00.0,9
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:10:49.1,99.94 0.08,00:00:01.5 00:00:01.5,9
3,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:58.0,98.59 0.58,00:00:10.4 00:00:08.9,9
4,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:11:02.7,97.89 0.84,00:00:15.1 00:00:04.7,9
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:11:03.1,97.83 0.86,00:00:15.5 00:00:00.4,9
6,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:11:09.3,96.93 1.20,00:00:21.7 00:00:06.2,9
7,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:11:09.7,96.87 1.23,00:00:22.1 00:00:00.4,9
8,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:11:30.5,93.95 2.38,00:00:42.9 00:00:20.8,9
9,24,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:11:37.8,92.97 2.79,00:00:50.2 00:00:07.3,9
10,22,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:11:39.0,92.81 2.85,00:00:51.4 00:00:01.2,9
11,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:11:48.1,91.61 3.36,00:01:00.5 00:00:09.1,9
12,32,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:11:56.9,90.49 3.85,00:01:09.3 00:00:08.8,9
